,datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
5007,3/23/2013 20:15,longwood,FL,us,sphere,180,2-3 minutes,2 Orange Orbs in the evening sky.,5/15/2013,28.7027778,-81.3386111
5008,3/24/2011 20:40,holt (near),FL,us,disk,300,5 minutes,The disk hovered only feet above me&#44 the top and bottom of the object non-moving while the middle spun fast like a top- near Holt FL,4/3/2011,30.7155556,-86.7458333
5009,3/24/2011 21:50,coral gables,FL,us,diamond,60,1 minute,Diamond Shaped object seen crossing the view of Orion&#39s Belt in Miami Night Sky,5/13/2012,25.7211111,-80.26861109999999
5010,3/24/2012 18:50,hallandale,FL,,light,420,5 to 7 minutes,Sighting of between 17 to 20 well defined points of light and one that was three times the size of the others moving right to left.,5/13/2012,25.981202,-80.148379
5011,3/24/2012 22:35,florida city,FL,us,light,2700,45 min&#44maybe more,Big bright light over Florida city U.S.A,5/13/2012,25.4475000,-80.4794444
5012,3/24/2013 00:22,plant city,FL,us,oval,180,2-3 minutes,Bright gold like saucer,5/15/2013,28.0183333,-82.1130556
5013,3/25/2011 06:35,port orange,FL,us,circle,60,1 minute,blue light enterd atmosphere like a shooting star then swiftly travelled across sky from northwest  to SE aura was wider than craft,4/3/2011,29.1380556,-80.9958333
5014,3/25/2011 07:00,hollywood,FL,us,oval,3300,55min,15  NM EAST 4000FEET  STATIONARY BLINKING,4/3/2011,26.0108333,-80.14972220000001
5015,3/25/2011 23:00,naples,FL,us,rectangle,20,20 seconds,Very large rectangular grid of lights. At about 1000&#39 and moving silently,4/3/2011,26.1416667,-81.795
5016,3/25/2012 17:30,orlando,FL,us,triangle,3,3 seconds,F-22 like star shaped (7 point star) object flying extremelly fast&#44 no sound/no light,4/18/2012,28.5380556,-81.3794444
5017,3/25/2013 01:00,tavares,FL,us,oval,3600,1 hour,Oval with ball of orange light in middle/balls of lights doing figure 8&#39s/ planes or helicopters fly to where they were.,5/15/2013,28.8038889,-81.7258333
5018,3/25/2013 22:00,cape coral,FL,us,light,600,10 minutes,Two lights that hovered and then shot off&#44 in the Florida sky.,4/12/2013,26.5625000,-81.94972220000001
5019,3/25/2014 23:35,new tampa,FL,,light,15,15 seconds,Fast moving single light over New Tampa.,4/4/2014,28.122222,-82.374444
5020,3/25/2014 23:50,margate,FL,us,circle,300,4-5 minutes,I was inside when my 13 yr. Old was outside in my driveway on the phone I heard her screaming my name I ran to her to see what was wron,3/27/2014,26.2441667,-80.2066667
5021,3/26/2011 11:20,dunnellon,FL,us,unknown,5,less than 5 sec.,object breaking off  business jet.,4/3/2011,29.0488889,-82.4611111
5022,3/26/2011 21:00,jacksonville,FL,us,fireball,60,1min,Ball of orange light shot into outer space and came back,4/3/2011,30.3319444,-81.6558333
5023,3/26/2012 00:37,orlando,FL,us,fireball,3600,1 hour,It is a ufo.,5/13/2012,28.5380556,-81.3794444
5024,3/26/2013 06:15,north port,FL,us,light,120,2 minutes,Orange light in the sky&#44 moving&#44 then looked like it went behind clouds&#44 then came back.  about 1 minute later it disappeared.,5/15/2013,27.0438889,-82.23611109999999
5025,3/26/2013 21:00,cocoa,FL,us,fireball,30,30 seconds,I saw a large bolide like object that brightly flased and then dissapeared,5/15/2013,28.3858333,-80.7422222
5026,3/26/2014 15:00,orlando,FL,us,teardrop,20,20 seconds,I watched a large commercial airliner fly over&#44 but noticed a tear drop craft flying underneath it.,4/11/2014,28.5380556,-81.3794444
5027,3/26/2014 21:05,punta gorda,FL,us,circle,15,15 seconds,A green ball of light traveled along the ground&#44 then went vertical and disappeared from view.,3/27/2014,26.9294444,-82.0455556
5028,3/27/2012 20:47,shalimar,FL,us,oval,9,7 to 9 sec.,Oval object appeared to be a metallic color with orange colored cross beam in the center traveling at high rate of speed.,5/13/2012,30.4455556,-86.5791667
5029,3/27/2014 08:30,st. petersburg,FL,us,triangle,300,5 minutes,Triangular&#44 delta shaped craft with about 6 light.,4/4/2014,27.7705556,-82.67944440000001
5030,3/27/2014 21:35,hobe sound,FL,us,light,3,3 seconds,Orange then red light.,4/4/2014,27.0591667,-80.1366667
5031,3/27/2014 23:30,lehigh acres,FL,us,unknown,30,30 seconds,Alien being seen running on foot on the ground.,4/4/2014,26.6250000,-81.625
5032,3/28/2011 00:05,pembroke pines,FL,us,disk,60,1 minute,Red light disappeared behind a cloud then a dark gray round disc descended from cloud hovered above me and flew W.,4/3/2011,26.0027778,-80.2241667
5033,3/28/2013 11:25,lehigh acres,FL,us,disk,300,5 minutes,The whole thing was very satrange and i realy dont care of U F O s but the pic is in my phone.,5/15/2013,26.6250000,-81.625
5034,3/29/2013 20:00,gainsvile,FL,,fireball,900,15 minutes,8 large low flying fire balls seen flying single file over head and gathering together to form a symbol.,5/15/2013,29.651634,-82.324826
5035,3/29/2013 21:00,gainesville,FL,us,egg,360,5-6 minutes,Illuminating Orange-Red glow&#44 beautiful that flew so low.,5/15/2013,29.6513889,-82.325
5036,3/29/2013 21:00,jacksonville beach,FL,us,light,300,5 minutes,4 orange lights following each other in the sky and fading out.,5/15/2013,30.2944444,-81.3933333
5037,3/30/2012 04:04,tampa,FL,us,disk,4,4o secs,UFO WAS HOVERING AND MAKING A WEIRD SOUND THEN IT TOOK OFF.,5/13/2012,27.9472222,-82.45861109999998
5038,3/30/2012 21:49,north port,FL,us,circle,300,5 mins,Bright orange ball with no tails no sound no flashing.,5/13/2012,27.0438889,-82.23611109999999
5039,3/30/2013 20:00,miami,FL,us,light,600,10 minutes,Orange/red orbs in the night sky,5/15/2013,25.7738889,-80.1938889
5040,3/30/2013 21:00,melborune,FL,,circle,180,3 minutes,Six orange circular - orb like lights in sky. Rows of two each up and down. Started to zig zag rapidly and show off on multiple directi,5/15/2013,28.083627,-80.608109
5041,3/30/2013 22:00,navarre,FL,us,fireball,180,3 minutes,I saw a fireball object that was moving at good speed during the night sky.,5/15/2013,30.4013889,-86.86361109999999
5042,3/30/2014 21:00,arcadia,FL,us,circle,120,2 minutes,Red Light in the sky,4/4/2014,27.2155556,-81.85861109999999
5043,3/31/2012 07:00,miami,FL,us,changing,1800,30 minutes,Domed Orb Craft with 2 green lights and shooting white bursts changes to Plasma Cylinder,8/5/2012,25.7738889,-80.1938889
5044,3/31/2014 09:30,orlando,FL,us,teardrop,7,5-7 seconds,White object vanished over Lake Jesup.,4/11/2014,28.5380556,-81.3794444
5045,3/31/2014 20:30,boca raton,FL,us,circle,120,2 minutes,A small blue light in the Western sky over North East Boca suddenly became very large. It then darted quickly to the north&#44 then drops.,4/4/2014,26.3583333,-80.08333329999999
5046,3/31/2014 21:00,celebration,FL,us,unknown,120,2 minutes,Steady orange red light moving east to west very slowly then disappeared.There were several jets in the area-totally different looking.,4/4/2014,28.3250000,-81.5333333
5047,3/31/2014 22:40,apopka,FL,us,sphere,30,30 seconds,Orange orb over the skys of Apopka.,4/4/2014,28.6802778,-81.50972220000001
5048,3/3/2012 01:10,miami,FL,us,light,600,10 minutes,Numerous (15-20) solid red-orange flare-like lights over Miami in 10 minute period.,3/13/2012,25.7738889,-80.1938889
5049,3/3/2012 21:50,palm bay,FL,us,fireball,300,5 minutes,Many orange orbs fly overhead and out to the ocean.,3/13/2012,28.0341667,-80.58888890000001
5050,3/3/2012 23:30,sarasota county,FL,us,oval,300,approx 5 minutes,Unknown objects in SE skies over Central Florida,3/13/2012,27.3361111,-82.5308333
5051,3/3/2014 19:30,wellington,FL,us,light,120,2 minutes,Strange blue light seen over Forest Hill Blvd. in Wellington&#44 Florida.,3/18/2014,26.6583333,-80.2416667
5052,3/3/2014 20:00,wellington,FL,us,light,600,10+ minutes,Bright Blue (LED) Floating Light.,3/18/2014,26.6583333,-80.2416667
5053,3/3/2014 21:00,punta gorda,FL,us,formation,240,3-4 minutes,Cluster of moving lights in the sky&#44 some were flashing most weren&#39t.,3/18/2014,26.9294444,-82.0455556
5054,3/3/2014 22:55,sunrise,FL,us,other,300,5 minutes,Color changing plus sign disappears into thin air,3/18/2014,26.1336111,-80.1133333
5055,3/4/2014 00:30,port saint lucie,FL,us,diamond,900,15 minutes,A red and green diamond shaped spacecraft.,3/18/2014,27.2936111,-80.35055559999999
5056,3/5/2011 18:40,islamorada,FL,us,light,15,15 seconds,We saw an actual UFO tonight.  About 6:40 PM.  I was out with some friends watching sunset on my boat in Islamorada&#44 FL.  It was one ob,3/10/2011,24.9238889,-80.6280556
5057,3/5/2014 17:00,sarasota,FL,us,rectangle,300,3-5 minutes,Red&#44 rectangular shaped object&#44 completely silent&#44 was still as if watching something.  Moved off after 3-4 minutes to the east.,3/18/2014,27.3361111,-82.5308333
5058,3/5/2014 18:34,fort lauderdale,FL,us,disk,3,3 seconds,I was looking at the Port Everglades webcam when this sight occurred. It took less than seconds for craft to ascend incredible distance,3/18/2014,26.1219444,-80.14361109999999
5059,3/6/2011 19:00,jacksonville,FL,us,other,120,minutes,Comet-like UFO. Major air surveilance at time of sighting. Two seperate crafts sighted.,3/10/2011,30.3319444,-81.6558333
5060,3/6/2013 19:50,st. petersburg,FL,us,light,600,10 minutes,10-12 rapidly moving orange lights&#44 low to the ground and silent.,5/15/2013,27.7705556,-82.67944440000001
5061,3/7/2012 10:43,margate,FL,us,light,3,3 seconds,Orb in Margate Florida,3/13/2012,26.2441667,-80.2066667
5062,3/7/2014 20:45,boynton beach,FL,us,light,600,less than 10 mins,3 orange round lights traveled north from the southwest making no sound and they stayed together.  Then 1 more appeared from same area.,3/18/2014,26.5250000,-80.0666667
5063,3/7/2014 21:00,boynton beach,FL,us,oval,30,15-30 seconds,6 bright orange objects coming from the north to south with 3 in formation for 15-30 seconds.,3/18/2014,26.5250000,-80.0666667
5064,3/8/2014 17:00,davie,FL,us,sphere,600,10 minutes,Perfectly round sphere at very high altitude&#44 light orange with progressively reddish tinge towards the edges,3/18/2014,26.0625000,-80.2333333
5065,3/8/2014 19:30,greenacres,FL,,formation,300,5 minutes,5 red lights bow pattern moving NW disappearing one by one in clear sky,3/18/2014,26.627628,-80.13539
5066,3/8/2014 20:12,jacksonville,FL,us,circle,120,~2.00 minutes,~8 bright orange&#44 almost as if on fire floating orbs coming in off the ocean then disappearing.,3/18/2014,30.3319444,-81.6558333
5067,3/8/2014 21:25,tampa,FL,us,unknown,180,3 minutes,7-8 orange lights 3/8/2014 over Tampa.,3/18/2014,27.9472222,-82.45861109999998
5068,3/9/2011 03:30,naples,FL,us,disk,11700,3 hrs 15 mins,Sighting  at 3.30 AM with 3 bright lights&#44 clear view of large saucer shaped obj at 6.00.  ((NUFORC Note:  Celestial bodies. PD )),3/10/2011,26.1416667,-81.795
5069,3/9/2011 13:00,florida,FL,,,10,10 sec,the Nasa space shuttle landing there is a ufo caught on the news feed check it out plane as day,3/10/2011,27.664827,-81.515754
5070,3/9/2011 18:44,tampa,FL,us,,300,5 minutes,unknown falling object from the sky over tampa fl,3/10/2011,27.9472222,-82.45861109999998
5071,3/9/2014 21:30,lakeland,FL,us,light,900,15 minutes,Orange lights across the night sky - a strange and unexplained sighting.,3/18/2014,28.0391667,-81.95
5072,3/9/2014 22:00,jupiter,FL,us,circle,60,1 minute,A round orange glowing object moved east to west moving slowly. Larger as it approached and passed my back yard and then moved upward.,3/18/2014,26.9338889,-80.0944444
5073,3/9/2014 22:10,st. cloud,FL,us,unknown,600,10 minutes,Loud &quot;booms.&quot;,3/18/2014,28.2486111,-81.28138890000001
5074,4/10/2012 20:51,miami,FL,us,light,4,4 seconds,Star moved for 3 seconds&#44 stopped&#44 started to move again and disappeared.,5/13/2012,25.7738889,-80.1938889
5075,4/10/2013 20:47,clearwater,FL,us,circle,120,2 minutes,Red circular light seen from Clearwater&#44 Fl,5/15/2013,27.9655556,-82.80027779999999
5076,4/10/2014 00:00,oakland park,FL,us,triangle,14400,4 hours,This has been happening to me for 4 months to my knowledge.,4/11/2014,26.1719444,-80.1322222
5077,4/10/2014 08:30,crestview,FL,us,triangle,120,few minutes,White flashes in the sky and a triangular craft with three red lights.,4/18/2014,30.7619444,-86.57055559999999
5078,4/10/2014 09:30,pompano beach,FL,us,light,600,10 minutes,Neon purple/blue light hovering over neighborhood in Crystal Lake&#44 FL.,4/11/2014,26.2375000,-80.125
5079,4/10/2014 21:00,north port,FL,us,flash,30,30 seconds,White streaks of light in formation.,4/11/2014,27.0438889,-82.23611109999999
5080,4/11/2012 21:30,oldsmar,FL,us,sphere,1800,30 mins,Not normal aircraft,5/13/2012,28.0338889,-82.6652778
5081,4/11/2014 19:27,rockledge,FL,us,sphere,180,2-3 minutes,2 UFO bright white sphere disc crafts seen over Rockledge Fl by mother and adult son.,4/18/2014,28.3505556,-80.72555559999999
5082,4/11/2014 23:00,parrish,FL,us,,7200,2 hours,Strange rumble/jet engine noise followed by orange/red glow on horizon.,4/18/2014,27.5872222,-82.42527779999999
5083,4/1/2011 01:00,melbourne,FL,us,oval,3600,1hr,There were about 10 lights/ufos traveloing in pairs over south/east direction&#44i have video of this in you tube and face book&#44 you can f,4/3/2011,28.0833333,-80.6083333
5084,4/1/2011 22:30,fort myers,FL,us,unknown,1800,30 minutes,20 red/orange objects over southwest florida,4/3/2011,26.6402778,-81.8725
5085,4/1/2011 23:00,alligator alley / miami,FL,,rectangle,20,20 seconds,Alligator Alley / large Rectangular Craft with big circular lights on its underside flying low and fast at night.,5/2/2011,25.789097,-80.204044
5086,4/1/2012 02:00,lake worth,FL,us,triangle,2,seconds,Looking up&#44 something caught my attention although not sure how or why&#44 saw this perfectly quiet and faint object&#44 gliding through sky.,4/18/2012,26.6155556,-80.05722220000001
5087,4/1/2012 12:00,orlando,FL,us,circle,60,60 seconds,Circular craft photographed with camera/ phone over highway&#44 in Orlando&#44 Florida.,4/18/2012,28.5380556,-81.3794444
5088,4/1/2012 12:00,orlando,FL,us,disk,60,60 seconds,UFO over highway in Orlando&#44 Florida&#44 April 1st 2012&#33,4/18/2012,28.5380556,-81.3794444
5089,4/1/2013 21:00,clermont,FL,us,fireball,600,5-10 minutes,Multiple UFOs fly into the sky and disappear in south Clermont&#44 FL,4/12/2013,28.5491667,-81.77305559999999
5090,4/1/2014 00:24,boynton beach,FL,us,circle,240,4 minutes,Oh my gosh&#33&#33&#33  1st UFO sighting.,4/4/2014,26.5250000,-80.0666667
5091,4/1/2014 20:40,palm city,FL,us,fireball,5,5 seconds,Another red orb in our neighborhood.,4/4/2014,27.1675000,-80.26638890000001
5092,4/1/2014 21:30,port st. lucie,FL,,light,900,15 minutes,Colored hovering light over Port Saint Lucie&#44 Florida.,4/4/2014,27.273049,-80.358226
5093,4/1/2014 23:00,port st. lucie,FL,,unknown,120,2 minutes,Multi-colored lights in southern sky,4/4/2014,27.273049,-80.358226
5094,4/12/2012 09:45,holmes beach,FL,us,formation,600,10 mins,Red Lights in Formation on Gulf of Mexcio:Florida,5/13/2012,27.4950000,-82.7111111
5095,4/12/2013 21:20,ruskin,FL,us,oval,900,15 minutes,Orangeish&#44 Redish orbs.,5/15/2013,27.7205556,-82.4333333
5096,4/12/2014 20:00,panama city beach,FL,us,,900,15 minutes,Several sets of orange fireballs.  Appeared to be moving in pairs&#44 coming from the Gulf.  No sound.  Moving very fast.,4/18/2014,30.1763889,-85.8055556
5097,4/13/2012 23:30,saint petersburg,FL,us,formation,5,5 seconds,Three dim orange circles&#44 flying independently of each other&#44 in a triangle formation above St. Pete Beach.,5/13/2012,27.7705556,-82.67944440000001
5098,4/13/2013 23:00,edgewater,FL,us,light,4,4 seconds,Ball of white light size of a softball.,5/15/2013,28.9886111,-80.9025
5099,4/13/2014 01:45,orlando,FL,us,disk,240,4 minutes,Disk shape floating going up and down. Lights changed from green to red.,4/24/2014,28.5380556,-81.3794444
5100,4/13/2014 22:30,new port richey,FL,us,,7200,2 hours,Two large orbiting lights in the southern sky from 22:30 to at least 0:30 meeting every 5 seconds from opposite directions.,4/18/2014,28.2438889,-82.7194444
5101,4/14/2014 20:24,plantation,FL,us,sphere,240,4 minutes,4 orange orbs traveling east along broward boulevard in Plantation Florida.,4/18/2014,26.1272222,-80.2333333
5102,4/15/2012 03:23,merritt island,FL,us,fireball,5,5 seconds,Fireball 5 seconds,5/13/2012,28.5388889,-80.67222220000001
5103,4/15/2012 22:30,bradenton,FL,us,cross,1800,30 minutes,Multi-colored lights over southwest Bradenton Fl.,5/13/2012,27.4986111,-82.575
5104,4/15/2014 04:06,cape coral,FL,us,fireball,15,15 seconds,Witnessed and photographed a low flying fireball heading northward at 4 am that did not apppear like any fly object I ever saw.,4/18/2014,26.5625000,-81.94972220000001
5105,4/16/2011 13:30,miami,FL,us,other,4,4 seconds,Black&#44 No lights&#44 slanted V shaped,5/2/2011,25.7738889,-80.1938889
5106,4/16/2011 13:30,miami,FL,us,other,4,about 4 seconds,Stationary&#44 black&#44 slanted V Shape&#44 No Lights.,5/2/2011,25.7738889,-80.1938889
5107,4/16/2011 23:45,st. augustine beach,FL,us,formation,5,5 seconds,Triangle light formation seen shooting across sky over beach,5/2/2011,29.8502778,-81.2655556
5108,4/16/2012 22:04,melbourne,FL,us,circle,120,2 minutes,Green zig zagging light,5/13/2012,28.0833333,-80.6083333
5109,4/17/2011 17:40,miami,FL,us,sphere,900,10 to 15 minutes,Appx  20 or more twinkling star like objects traveling north eastward over Miami on April 17&#44 2011.,5/2/2011,25.7738889,-80.1938889
